date,gal_hour_model20T-1,gal_hour_model20T-2,gal_hour_model30T-1,gal_hour_model30T-2,gal_hour_model30T-3,gal_hour_model36T-1,gal_hour_model36T-2,gal_hour_model39T-1,gal_hour_model39T-2,gal_hour_model49T-1,hours_machine_model20T-1,hours_machine_model20T-2,hours_machine_model30T-1,hours_machine_model30T-2,hours_machine_model30T-3,hours_machine_model36T-1,hours_machine_model36T-2,hours_machine_model39T-1,hours_machine_model39T-2,hours_machine_model49T-1,idle_percentage_model20T-1,idle_percentage_model20T-2,idle_percentage_model30T-1,idle_percentage_model30T-2,idle_percentage_model30T-3,idle_percentage_model36T-1,idle_percentage_model36T-2,idle_percentage_model39T-1,idle_percentage_model39T-2,idle_percentage_model49T-1,operating_percentage_model20T-1,operating_percentage_model20T-2,operating_percentage_model30T-1,operating_percentage_model30T-2,operating_percentage_model30T-3,operating_percentage_model36T-1,operating_percentage_model36T-2,operating_percentage_model39T-1,operating_percentage_model39T-2,operating_percentage_model49T-1,total_fuel_model20T-1,total_fuel_model20T-2,total_fuel_model30T-1,total_fuel_model30T-2,total_fuel_model30T-3,total_fuel_model36T-1,total_fuel_model36T-2,total_fuel_model39T-1,total_fuel_model39T-2,total_fuel_model49T-1,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
2024-01-02,3.1257,3.209309957,0.0,0.0,0.0,0.0,8.7253,8.5,0.0,0.0,4.439,6.876,0.0,0.0,0.0,0.0,8.739,8.7,0.0,0.0,18.0,21.91341991,0.0,0.0,0.0,0.0,10.0,13.8,0.0,0.0,82.0,78.08658009,0.0,0.0,0.0,0.0,90.0,86.2,0.0,0.0,13.8751,22.06721526,0.0,0.0,0.0,0.0,76.2501,74.6,0.0,0.0,214.2,9987.0,12.0,2.0,1.0,2.0,384.0,68.0,39.0,60.0,1.0
2024-01-03,3.2748,2.8431,0.0,0.0,0.0,7.7665,8.4383,9.0,0.0,0.0,9.428,9.233,0.0,0.0,0.0,10.027,19.213,18.5,0.0,0.0,19.0,29.0,0.0,0.0,0.0,15.0,13.0,11.9,0.0,0.0,81.0,71.0,0.0,0.0,0.0,85.0,87.0,88.1,0.0,0.0,30.8748,26.25,0.0,0.0,0.0,77.875,162.125,167.3,0.0,0.0,459.0,16291.0,13.0,3.0,1.0,2.0,585.0,127.0,61.0,109.0,1.0
2024-01-04,3.2165,2.1894,0.0,0.0,0.0,7.7487,8.7987,8.7,0.0,0.0,9.599,20.325,0.0,0.0,0.0,17.874,18.568,18.7,0.0,0.0,15.0,23.0,0.0,0.0,0.0,13.0,11.0,13.9,0.0,0.0,85.0,77.0,0.0,0.0,0.0,87.0,89.0,86.1,0.0,0.0,30.8751,44.5,0.0,0.0,0.0,138.4998,163.3748,162.9,0.0,0.0,331.5,17980.0,13.0,3.0,1.0,2.0,577.0,186.0,67.0,118.0,1.0
2024-01-05,2.7588,3.7419,0.0,0.0,0.0,7.5986,8.6788,9.1,0.0,0.0,9.379,13.83,0.0,0.0,0.0,19.066,18.911,18.9,0.0,0.0,20.0,30.0,0.0,0.0,0.0,15.0,12.0,11.1,0.0,0.0,80.0,70.0,0.0,0.0,0.0,85.0,88.0,88.9,0.0,0.0,25.8751,51.75,0.0,0.0,0.0,144.8748,164.125,172.9,0.0,0.0,382.5,16399.0,13.0,3.0,1.0,2.0,552.0,173.0,55.0,96.0,1.0
2024-01-06,3.0262,2.7882,0.0,0.0,0.0,7.8726,8.9539,8.9,8.8,0.0,13.259,9.639,0.0,0.0,0.0,18.72,15.482,18.9,10.9,0.0,14.0,31.0,0.0,0.0,0.0,12.0,10.0,13.2,11.9,0.0,86.0,69.0,0.0,0.0,0.0,88.0,90.0,86.8,88.1,0.0,40.1251,26.875,0.0,0.0,0.0,147.375,138.6248,169.1,96.9,0.0,485.775,17468.0,13.0,3.0,1.0,4.0,563.0,183.0,47.0,128.0,1.0
2024-01-07,3.0065,2.9536,0.0,0.0,0.0,8.2781,8.8702,7.9,8.7,0.0,3.825,2.37,0.0,0.0,0.0,12.065,7.187,5.1,5.8,0.0,16.0,30.0,0.0,0.0,0.0,8.0,10.0,23.5,13.8,0.0,84.0,70.0,0.0,0.0,0.0,92.0,90.0,76.5,86.2,0.0,11.4999,7.0,0.0,0.0,0.0,99.875,63.75,41.3,51.2,0.0,102.0,2688.0,11.0,3.0,1.0,3.0,83.0,26.0,9.0,22.0,1.0
2024-01-08,3.171,3.0425,0.0,0.0,0.0,7.5974,10.0843,8.5,7.7,0.0,13.915,9.203,0.0,0.0,0.0,8.934,9.433,14.4,9.3,0.0,20.0,27.0,0.0,0.0,0.0,8.0,5.0,11.8,19.4,0.0,80.0,73.0,0.0,0.0,0.0,92.0,95.0,88.2,80.6,0.0,44.1249,27.9999,0.0,0.0,0.0,67.875,95.1249,122.9,72.6,0.0,510.0,18974.0,13.0,3.0,1.0,5.0,464.0,159.0,59.0,249.0,1.0
2024-01-09,3.0538,2.6107,0.0,0.0,0.0,8.2707,9.2461,8.0,7.2,0.0,10.274,9.241,0.0,0.0,0.0,16.504,9.477,16.4,11.1,0.0,25.0,29.0,0.0,0.0,0.0,7.0,9.0,15.9,26.1,0.0,75.0,71.0,0.0,0.0,0.0,93.0,91.0,84.1,73.9,0.0,31.3749,24.125,0.0,0.0,0.0,136.5,87.6251,131.8,79.7,0.0,382.5,18459.0,12.0,3.0,1.0,4.0,473.0,186.0,60.0,200.0,1.0
2024-01-10,3.1786,2.5847,0.0,0.0,0.0,8.2883,8.8254,8.6,7.4,0.0,13.41,8.318,0.0,0.0,0.0,24.04,12.11,14.1,18.3,0.0,23.0,31.0,0.0,0.0,0.0,14.0,10.0,10.6,20.8,0.0,77.0,69.0,0.0,0.0,0.0,86.0,90.0,89.4,79.2,0.0,42.6249,21.4999,0.0,0.0,0.0,199.2499,106.875,121.8,136.5,0.0,418.2,14627.0,16.0,2.0,1.0,5.0,386.0,92.0,47.0,202.0,1.0
2024-01-11,2.9777,2.7227,0.0,0.0,0.0,7.771,8.0925,8.2,6.9,0.0,15.532,12.855,0.0,0.0,0.0,12.064,14.118,14.7,16.7,0.0,25.0,31.0,0.0,0.0,0.0,14.0,17.0,15.6,26.9,0.0,75.0,69.0,0.0,0.0,0.0,86.0,83.0,84.4,73.1,0.0,46.2499,34.9999,0.0,0.0,0.0,93.7499,114.2499,121.3,116.5,0.0,564.825,16804.0,10.0,2.0,1.0,5.0,367.0,110.0,58.0,267.0,1.0
2024-01-12,3.0194,2.9937,0.0,0.0,0.0,7.7563,7.986,8.4,5.6,0.0,17.429,9.186,0.0,0.0,0.0,21.821,15.668,19.9,8.1,0.0,22.0,24.0,0.0,0.0,0.0,16.0,21.0,10.6,37.0,0.0,78.0,76.0,0.0,0.0,0.0,84.0,79.0,89.4,63.0,0.0,52.6249,27.5,0.0,0.0,0.0,169.25,125.1248,169.3,45.9,0.0,516.375,15451.0,10.0,3.0,1.0,6.0,352.0,78.0,49.0,262.0,1.0
2024-01-13,3.0253,2.5623,0.0,0.0,0.0,7.9039,7.9321,8.6,6.9,0.0,14.544,6.342,0.0,0.0,0.0,13.506,17.382,18.1,16.1,0.0,28.0,32.0,0.0,0.0,0.0,17.0,21.0,12.2,24.2,0.0,72.0,68.0,0.0,0.0,0.0,83.0,79.0,87.8,75.8,0.0,44.0,16.25,0.0,0.0,0.0,106.7501,137.8748,156.1,113.0,0.0,373.575,16642.0,10.0,1.0,1.0,6.0,358.0,58.0,55.0,315.0,1.0
2024-01-14,2.9638,2.7286,0.0,0.0,0.0,7.942,9.473,8.8,8.4,0.0,12.273,9.208,0.0,0.0,0.0,6.516,14.726,14.2,10.7,0.0,26.0,31.0,0.0,0.0,0.0,14.0,7.0,10.6,8.4,0.0,74.0,69.0,0.0,0.0,0.0,86.0,93.0,89.4,91.6,0.0,36.3749,25.1249,0.0,0.0,0.0,51.75,139.5,125.5,90.5,0.0,381.225,9171.0,10.0,1.0,1.0,6.0,235.0,33.0,30.0,152.0,1.0
2024-01-15,2.6744,3.0967,0.0,0.0,0.0,7.7417,8.5198,8.8,8.2,0.0,2.15,12.796,0.0,0.0,0.0,9.817,14.305,15.1,14.6,0.0,37.0,21.0,0.0,0.0,0.0,11.0,17.0,9.9,13.0,0.0,63.0,79.0,0.0,0.0,0.0,89.0,83.0,90.1,87.0,0.0,5.75,39.625,0.0,0.0,0.0,75.9999,121.875,134.4,120.4,0.0,535.5,16648.0,12.0,1.0,1.0,6.0,407.0,51.0,52.0,297.0,1.0
2024-01-16,3.5847,2.1327,0.0,0.0,0.0,8.2217,8.2281,9.0,7.4,0.0,9.45,17.759,0.0,0.0,0.0,18.883,18.929,19.2,21.0,0.0,18.0,19.0,0.0,0.0,0.0,7.0,18.0,10.9,13.3,0.0,82.0,81.0,0.0,0.0,0.0,93.0,82.0,89.1,86.7,0.0,33.875,37.8749,0.0,0.0,0.0,155.2499,155.75,174.0,155.7,0.0,485.775,17551.0,12.0,2.0,1.0,6.0,468.0,98.0,28.0,277.0,1.0
2024-01-17,3.5798,3.5733,0.0,0.0,0.0,7.9926,9.1894,9.3,7.7,0.0,9.358,17.351,0.0,0.0,0.0,18.736,15.643,18.7,18.9,0.0,18.0,33.0,0.0,0.0,0.0,7.0,6.0,8.6,19.0,0.0,82.0,67.0,0.0,0.0,0.0,93.0,94.0,91.4,81.0,0.0,33.4999,61.9998,0.0,0.0,0.0,149.7499,143.75,174.6,146.7,0.0,586.5,18921.0,12.0,2.0,1.0,5.0,481.0,128.0,57.0,267.0,1.0
2024-01-18,3.2423,2.3672,0.0,0.0,0.0,8.0814,8.0539,9.1,8.0,0.0,13.262,15.419,0.0,0.0,0.0,19.056,19.773,19.2,18.8,0.0,24.0,17.0,0.0,0.0,0.0,7.0,14.0,11.5,13.8,0.0,76.0,83.0,0.0,0.0,0.0,93.0,86.0,88.5,86.2,0.0,43.0001,36.5001,0.0,0.0,0.0,153.9999,159.25,174.9,151.6,0.0,490.875,14760.0,12.0,2.0,0.0,6.0,339.0,105.0,0.0,265.0,1.0
2024-01-19,2.7101,3.8818,0.0,0.0,0.0,8.0103,1.6956,9.1,7.5,0.0,14.206,11.528,0.0,0.0,0.0,18.601,0.516,18.4,19.0,0.0,34.0,28.0,0.0,0.0,0.0,7.0,68.0,8.2,23.2,0.0,66.0,72.0,0.0,0.0,0.0,93.0,32.0,91.8,76.8,0.0,38.4999,44.7499,0.0,0.0,0.0,148.9999,0.8749,168.8,143.2,0.0,358.275,13152.0,12.0,2.0,0.0,6.0,316.0,67.0,0.0,252.0,1.0
2024-01-20,3.1951,2.9285,0.0,0.0,0.0,8.1479,2.5684,8.8,7.0,0.0,15.962,4.183,0.0,0.0,0.0,18.563,0.876,18.4,18.8,0.0,18.0,25.0,0.0,0.0,0.0,8.0,57.0,10.9,29.8,0.0,82.0,75.0,0.0,0.0,0.0,92.0,43.0,89.1,70.2,0.0,51.0,12.2499,0.0,0.0,0.0,151.2498,2.25,162.6,132.0,0.0,369.75,15736.5,11.0,2.0,0.0,6.0,385.0,113.0,0.0,268.5,1.0
2024-01-21,3.5426,3.2707,0.0,0.0,0.0,7.9164,0.0,8.5,7.2,0.0,9.174,7.529,0.0,0.0,0.0,17.811,0.0,13.6,13.8,0.0,19.0,18.0,0.0,0.0,0.0,10.0,0.0,14.7,26.1,0.0,81.0,82.0,0.0,0.0,0.0,90.0,0.0,85.3,73.9,0.0,32.5,24.6251,0.0,0.0,0.0,141.0,0.0,116.8,100.1,0.0,348.075,8886.0,10.0,2.0,0.0,6.0,212.0,60.0,0.0,158.0,1.0
2024-01-22,2.7506,2.8923,0.0,0.0,0.0,8.5015,0.0,8.5,7.2,0.0,13.997,13.311,0.0,0.0,0.0,9.513,0.0,14.1,14.5,0.0,36.0,22.0,0.0,0.0,0.0,9.0,0.0,15.6,25.5,0.0,64.0,78.0,0.0,0.0,0.0,91.0,0.0,84.4,74.5,0.0,38.4999,38.4999,0.0,0.0,0.0,80.8749,0.0,120.3,106.1,0.0,550.8,17071.5,10.0,2.0,0.0,6.0,368.0,123.0,0.0,318.5,1.0
2024-01-23,2.5655,2.9956,0.0,0.0,0.0,7.7868,0.0,7.8,7.0,0.0,14.081,15.606,0.0,0.0,0.0,19.135,0.0,18.7,18.6,0.0,42.0,28.0,0.0,0.0,0.0,14.0,0.0,22.5,30.1,0.0,58.0,72.0,0.0,0.0,0.0,86.0,0.0,77.5,69.9,0.0,36.125,46.75,0.0,0.0,0.0,148.9999,0.0,146.2,131.0,0.0,420.75,16203.0,11.0,1.0,0.0,6.0,448.0,7.0,0.0,345.0,1.0
2024-01-24,3.0055,3.2106,0.0,0.0,0.0,8.3027,0.0,9.3,7.5,0.0,13.891,13.977,0.0,0.0,0.0,19.346,0.0,19.0,18.7,0.0,24.0,21.0,0.0,0.0,0.0,10.0,0.0,6.8,22.5,0.0,76.0,79.0,0.0,0.0,0.0,90.0,0.0,93.2,77.5,0.0,41.75,44.8749,0.0,0.0,0.0,160.625,0.0,178.2,140.9,0.0,522.75,17547.0,8.0,1.0,0.0,6.0,434.0,65.0,0.0,351.0,1.0
2024-01-25,2.8686,3.0863,0.0,0.0,0.0,8.2931,0.0,9.0,7.1,0.0,13.421,17.699,0.0,0.0,0.0,19.278,0.0,18.8,18.8,0.0,27.0,28.0,0.0,0.0,0.0,10.0,0.0,9.6,27.1,0.0,73.0,72.0,0.0,0.0,0.0,90.0,0.0,90.4,72.9,0.0,38.4999,54.625,0.0,0.0,0.0,159.8748,0.0,170.9,133.0,0.0,381.225,15678.0,9.0,1.0,0.0,5.0,474.0,51.0,0.0,272.0,1.0
2024-01-26,2.8681,1.9311,0.0,0.0,0.0,8.3919,0.0,8.7,6.7,0.0,13.772,15.341,0.0,0.0,0.0,18.485,0.0,18.6,18.7,0.0,32.0,29.0,0.0,0.0,0.0,8.0,0.0,11.3,30.5,0.0,68.0,71.0,0.0,0.0,0.0,92.0,0.0,88.7,69.5,0.0,39.5001,29.625,0.0,0.0,0.0,155.125,0.0,162.4,126.0,0.0,476.85,16542.0,10.0,1.0,0.0,6.0,538.0,20.0,0.0,296.0,1.0
2024-01-27,2.8693,3.793,0.0,0.0,0.0,7.8846,0.0,8.8,6.9,0.0,17.382,15.621,0.0,0.0,0.0,17.994,0.0,18.6,18.8,0.0,32.0,39.0,0.0,0.0,0.0,10.0,0.0,13.4,31.4,0.0,68.0,61.0,0.0,0.0,0.0,90.0,0.0,86.6,68.6,0.0,49.8749,59.2501,0.0,0.0,0.0,141.8749,0.0,164.4,130.9,0.0,385.05,17730.0,9.0,1.0,0.0,6.0,527.0,28.0,0.0,339.0,1.0
2024-01-28,3.226,3.2959,0.0,0.0,0.0,7.3965,0.0,8.7,5.6,0.0,13.639,8.647,0.0,0.0,0.0,13.334,0.0,10.3,13.8,0.0,21.0,20.0,0.0,0.0,0.0,11.0,0.0,10.7,42.8,0.0,79.0,80.0,0.0,0.0,0.0,89.0,0.0,89.3,57.2,0.0,44.0,28.4999,0.0,0.0,0.0,98.6249,0.0,91.0,78.0,0.0,382.5,9030.0,9.0,1.0,0.0,6.0,265.0,34.0,0.0,157.0,1.0
2024-01-29,2.9323,2.6902,0.0,0.0,0.0,8.1865,0.0,7.9,8.3,0.0,10.316,9.618,0.0,0.0,0.0,11.406,0.0,14.1,14.5,0.0,28.0,40.0,0.0,0.0,0.0,15.0,0.0,19.1,18.6,0.0,72.0,60.0,0.0,0.0,0.0,85.0,0.0,80.9,81.4,0.0,30.2501,25.8749,0.0,0.0,0.0,93.375,0.0,111.7,120.9,0.0,280.5,13212.0,11.0,1.0,0.0,5.0,438.0,54.0,0.0,198.0,1.0
2024-01-30,2.5048,3.1788,0.0,0.0,0.0,8.1682,0.0,6.7,7.1,0.0,13.474,12.033,0.0,0.0,0.0,16.451,0.0,16.4,17.3,0.0,36.0,30.0,0.0,0.0,0.0,15.0,0.0,29.9,31.2,0.0,64.0,70.0,0.0,0.0,0.0,85.0,0.0,70.1,68.8,0.0,33.7501,38.25,0.0,0.0,0.0,134.3751,0.0,110.1,123.4,0.0,430.95,11778.0,11.0,1.0,0.0,5.0,348.0,64.0,0.0,186.0,1.0
2024-01-31,2.6233,3.3072,0.0,0.0,0.0,7.8959,0.0,6.4,7.7,0.0,8.72,15.988,0.0,0.0,0.0,18.459,0.0,17.5,18.5,0.0,35.0,24.0,0.0,0.0,0.0,15.0,0.0,35.4,22.2,0.0,65.0,76.0,0.0,0.0,0.0,85.0,0.0,64.6,77.8,0.0,22.8749,52.8748,0.0,0.0,0.0,145.75,0.0,112.3,143.5,0.0,521.475,13695.0,11.0,1.0,0.0,5.0,376.0,60.0,0.0,245.0,1.0
2024-02-01,3.5174,3.2119,0.0,0.0,0.0,7.8077,0.0,8.6,8.2,0.0,5.686,10.897,0.0,0.0,0.0,11.415,0.0,15.3,15.2,0.0,11.0,22.0,0.0,0.0,0.0,15.0,0.0,13.7,19.1,0.0,89.0,78.0,0.0,0.0,0.0,85.0,0.0,86.3,80.9,0.0,19.9999,34.9999,0.0,0.0,0.0,89.125,0.0,132.0,125.2,0.0,154.275,7971.0,10.0,1.0,0.0,5.0,260.0,29.0,0.0,125.0,5.3
2024-02-02,3.3238,0.0,0.0,0.0,0.0,8.3507,0.0,9.0,7.5,0.0,10.154,0.0,0.0,0.0,0.0,13.876,0.0,12.1,10.7,0.0,20.0,0.0,0.0,0.0,0.0,13.0,0.0,9.9,25.2,0.0,80.0,0.0,0.0,0.0,0.0,87.0,0.0,90.1,74.8,0.0,33.7501,0.0,0.0,0.0,0.0,115.8748,0.0,110.4,80.9,0.0,160.65,8115.0,11.0,1.0,0.0,6.0,274.0,24.0,0.0,127.0,29.7
2024-02-03,3.0699,3.2039,0.0,0.0,0.0,7.2249,0.0,8.5,8.7,0.0,4.031,10.144,0.0,0.0,0.0,6.834,0.0,11.3,11.4,0.0,25.0,20.0,0.0,0.0,0.0,23.0,0.0,13.3,13.2,0.0,75.0,80.0,0.0,0.0,0.0,77.0,0.0,86.7,86.8,0.0,12.3749,32.5,0.0,0.0,0.0,49.3751,0.0,97.1,99.5,0.0,223.125,10503.0,11.0,0.0,0.0,6.0,333.0,0.0,0.0,204.0,26.6
2024-02-04,3.5322,3.0995,0.0,0.0,0.0,8.5766,0.0,9.0,7.7,0.0,9.024,9.8,0.0,0.0,0.0,18.67,0.0,13.7,13.4,0.0,17.0,27.0,0.0,0.0,0.0,9.0,0.0,7.3,25.4,0.0,83.0,73.0,0.0,0.0,0.0,91.0,0.0,92.7,74.6,0.0,31.875,30.375,0.0,0.0,0.0,160.125,0.0,125.3,103.7,0.0,248.625,8286.0,10.0,0.0,0.0,6.0,286.0,0.0,0.0,148.0,0.0
2024-02-05,3.2714,3.109,0.0,0.0,0.0,8.6415,0.0,9.4,9.0,0.0,11.654,7.84,0.0,0.0,0.0,8.896,0.0,13.8,13.2,0.0,17.0,26.0,0.0,0.0,0.0,10.0,0.0,8.0,10.6,0.0,83.0,74.0,0.0,0.0,0.0,90.0,0.0,92.0,89.4,0.0,38.125,24.3749,0.0,0.0,0.0,76.8748,0.0,131.5,119.8,0.0,345.525,14859.0,11.0,1.0,0.0,6.0,468.0,24.0,0.0,269.0,1.0
2024-02-06,3.216,3.4689,0.0,0.0,0.0,8.6269,0.0,9.4,9.2,0.0,17.374,10.45,0.0,0.0,0.0,18.822,0.0,18.8,18.8,0.0,18.0,22.0,0.0,0.0,0.0,10.0,0.0,6.4,9.6,0.0,82.0,78.0,0.0,0.0,0.0,90.0,0.0,93.6,90.4,0.0,55.875,36.2499,0.0,0.0,0.0,162.3749,0.0,177.7,172.7,0.0,391.425,13419.0,11.0,1.0,0.0,6.0,424.0,50.0,0.0,217.0,0.0
2024-02-07,3.3493,3.9913,0.0,0.0,0.0,7.8043,0.0,8.1,7.5,0.0,10.935,6.013,0.0,0.0,0.0,17.218,0.0,13.3,12.8,0.0,20.0,13.0,0.0,0.0,0.0,19.0,0.0,17.3,26.6,0.0,80.0,87.0,0.0,0.0,0.0,81.0,0.0,82.7,73.4,0.0,36.6251,24.0,0.0,0.0,0.0,134.3748,0.0,108.4,96.1,0.0,216.75,6972.0,11.0,1.0,0.0,6.0,235.0,21.0,0.0,109.0,16.0
2024-02-08,3.6151,4.0472,0.0,0.0,0.0,8.2887,0.0,9.1,8.8,0.0,15.11,9.976,0.0,0.0,0.0,11.959,0.0,15.6,15.4,0.0,13.0,12.0,0.0,0.0,0.0,13.0,0.0,8.3,13.0,0.0,87.0,88.0,0.0,0.0,0.0,87.0,0.0,91.7,87.0,0.0,54.625,40.375,0.0,0.0,0.0,99.125,0.0,142.9,136.6,0.0,432.225,12357.0,11.0,1.0,0.0,6.0,342.0,39.0,0.0,233.0,1.5
2024-02-09,2.9845,3.6923,0.0,0.0,0.0,8.1279,0.0,8.8,9.3,0.0,5.026,6.297,0.0,0.0,0.0,16.917,0.0,17.2,17.8,0.0,33.0,12.0,0.0,0.0,0.0,10.0,0.0,10.5,9.6,0.0,67.0,88.0,0.0,0.0,0.0,90.0,0.0,89.5,90.4,0.0,15.0,23.25,0.0,0.0,0.0,137.4999,0.0,152.8,166.8,0.0,293.25,11556.0,11.0,1.0,0.0,6.0,349.0,26.0,0.0,211.0,0.7
2024-02-10,3.2808,3.5143,0.0,0.0,0.0,8.7382,0.0,9.1,9.2,0.0,12.192,14.761,0.0,0.0,0.0,18.811,0.0,19.0,10.0,0.0,16.0,17.0,0.0,0.0,0.0,9.0,0.0,7.4,11.0,0.0,84.0,83.0,0.0,0.0,0.0,91.0,0.0,92.6,89.0,0.0,39.9999,51.8749,0.0,0.0,0.0,164.375,0.0,174.0,93.2,0.0,464.1,15240.0,11.0,1.0,0.0,6.0,452.0,42.0,0.0,276.0,0.0
2024-02-11,3.7468,3.6974,0.0,0.0,0.0,8.6997,0.0,9.3,9.3,0.0,18.916,13.016,0.0,0.0,0.0,19.038,0.0,13.9,14.0,0.0,16.0,14.0,0.0,0.0,0.0,7.0,0.0,7.2,7.1,0.0,84.0,86.0,0.0,0.0,0.0,93.0,0.0,92.8,92.9,0.0,70.875,48.125,0.0,0.0,0.0,165.625,0.0,130.5,131.5,0.0,220.575,8115.0,10.0,1.0,0.0,6.0,264.0,19.0,0.0,137.0,0.0
2024-02-12,3.5083,3.3294,0.0,0.0,0.0,9.0132,0.0,9.1,9.2,0.0,10.689,13.441,0.0,0.0,0.0,9.389,0.0,14.2,14.3,0.0,22.0,13.0,0.0,0.0,0.0,5.0,0.0,7.7,6.3,0.0,78.0,87.0,0.0,0.0,0.0,95.0,0.0,92.3,93.7,0.0,37.5,44.7499,0.0,0.0,0.0,84.6249,0.0,130.8,131.9,0.0,395.25,11883.0,10.0,1.0,0.0,6.0,306.0,44.0,0.0,231.0,0.0
2024-02-13,3.4457,3.2171,0.0,0.0,0.0,8.2846,0.0,8.7,9.0,0.0,12.951,16.358,0.0,0.0,0.0,15.239,0.0,19.5,19.2,0.0,15.0,16.0,0.0,0.0,0.0,8.0,0.0,9.2,8.3,0.0,85.0,84.0,0.0,0.0,0.0,92.0,0.0,90.8,91.7,0.0,44.625,52.6249,0.0,0.0,0.0,126.2499,0.0,170.4,173.4,0.0,326.4,12441.0,11.0,1.0,0.0,6.0,368.0,42.0,0.0,219.0,0.7
2024-02-14,3.2119,3.0287,0.0,0.0,0.0,8.569,0.0,8.7,9.1,0.0,8.951,16.22,0.0,0.0,0.0,14.004,0.0,18.1,18.0,0.0,26.0,18.0,0.0,0.0,0.0,5.0,0.0,9.9,6.7,0.0,74.0,82.0,0.0,0.0,0.0,95.0,0.0,90.1,93.3,0.0,28.7501,49.1249,0.0,0.0,0.0,119.9999,0.0,158.7,165.2,0.0,345.525,14091.0,11.0,1.0,0.0,6.0,374.0,53.0,0.0,267.0,0.0
2024-02-15,3.6248,3.1415,0.0,0.0,0.0,8.7214,0.0,8.8,9.0,0.0,10.311,14.921,0.0,0.0,0.0,13.401,0.0,19.2,19.1,0.0,14.0,15.0,0.0,0.0,0.0,5.0,0.0,7.8,6.8,0.0,86.0,85.0,0.0,0.0,0.0,95.0,0.0,92.2,93.2,0.0,37.3751,46.8749,0.0,0.0,0.0,116.875,0.0,171.1,172.7,0.0,350.625,14400.0,11.0,1.0,0.0,6.0,424.0,56.0,0.0,248.0,0.0
2024-02-16,3.5445,2.1825,0.0,0.0,0.0,8.9981,0.0,8.9,9.3,0.0,14.071,15.636,0.0,0.0,0.0,11.419,0.0,19.3,14.6,0.0,16.0,10.0,0.0,0.0,0.0,4.0,0.0,6.7,8.2,0.0,84.0,90.0,0.0,0.0,0.0,96.0,0.0,93.3,91.8,0.0,49.8749,34.1249,0.0,0.0,0.0,102.75,0.0,173.6,137.2,0.0,439.875,12169.0,11.0,1.0,1.0,6.0,294.0,46.0,34.0,215.0,0.0
2024-02-17,3.2313,4.3658,0.0,0.0,0.0,8.8273,0.0,8.7,9.4,0.0,12.108,12.054,0.0,0.0,0.0,19.131,0.0,18.9,7.8,0.0,15.0,19.0,0.0,0.0,0.0,7.0,0.0,7.9,5.1,0.0,85.0,81.0,0.0,0.0,0.0,93.0,0.0,92.1,94.9,0.0,39.1249,52.6249,0.0,0.0,0.0,168.8749,0.0,166.0,74.3,0.0,371.025,11464.0,10.0,1.0,1.0,6.0,272.0,45.0,7.0,227.0,0.0
2024-02-18,3.1501,3.209309957,0.0,0.0,0.0,8.8168,0.0,8.8,9.0,0.0,9.722,9.264,0.0,0.0,0.0,16.375,0.0,14.1,13.1,0.0,16.0,21.91341991,0.0,0.0,0.0,5.0,0.0,7.8,8.4,0.0,84.0,78.08658009,0.0,0.0,0.0,95.0,0.0,92.2,91.6,0.0,30.6249,29.73104744,0.0,0.0,0.0,144.375,0.0,125.1,119.6,0.0,200.175,6474.0,10.0,1.0,0.0,6.0,172.0,25.0,0.0,122.0,0.5
2024-02-19,4.0451,3.209309957,0.0,0.0,0.0,8.9527,0.0,9.6,9.3,0.0,6.613,14.497,0.0,0.0,0.0,9.257,0.0,14.6,14.6,0.0,11.0,21.91341991,0.0,0.0,0.0,7.0,0.0,4.8,9.6,0.0,89.0,78.08658009,0.0,0.0,0.0,93.0,0.0,95.2,90.4,0.0,26.7501,46.52536644,0.0,0.0,0.0,82.875,0.0,140.8,137.1,0.0,336.6,11916.0,10.0,1.0,1.0,6.0,346.0,40.0,33.0,183.0,1.0
2024-02-20,2.1852,3.4881,0.0,0.0,0.0,8.8945,0.0,9.4,9.5,0.0,4.233,15.553,0.0,0.0,0.0,15.445,0.0,16.3,15.9,0.0,47.0,14.0,0.0,0.0,0.0,6.0,0.0,4.9,8.2,0.0,53.0,86.0,0.0,0.0,0.0,94.0,0.0,95.1,91.8,0.0,9.25,54.2501,0.0,0.0,0.0,137.375,0.0,155.1,151.5,0.0,345.525,11444.0,11.0,1.0,1.0,6.0,336.0,37.0,23.0,183.0,39.6
2024-02-21,3.4209,2.9528,0.0,0.0,0.0,8.4082,0.0,9.3,9.7,0.0,13.41,2.54,0.0,0.0,0.0,15.699,0.0,17.2,17.1,0.0,17.0,24.0,0.0,0.0,0.0,11.0,0.0,7.0,7.0,0.0,83.0,76.0,0.0,0.0,0.0,89.0,0.0,93.0,93.0,0.0,45.8751,7.5001,0.0,0.0,0.0,131.9999,0.0,161.1,166.4,0.0,573.75,12678.0,11.0,1.0,1.0,6.0,331.0,42.0,36.0,215.0,1.0
